,user_id,data,data_type,length,time
438,7540265490,"А денег на проезд больше затрачивается, чем зарплата полученная",text,63,1750191955
439,7540265490,Оо,text,2,1750191966
440,7540265490,"Да нет, я летом поработать хочу",text,31,1750191981
441,7540265490,Опыта получить,text,14,1750191996
442,7540265490,Работы с людьми,text,15,1750192001
443,7540265490,Огогогого,text,9,1750192039
444,7540265490,Капец у тебя там,text,16,1750192055
445,7540265490,Нааафиг,text,7,1750192082
446,7540265490,В Китай?..,text,10,1750192088
447,7540265490,Господи,text,7,1750192237
448,7540265490,Капец,text,5,1750192274
449,7540265490,Вот это у меня инет,text,19,1750192280
450,7540265490,Всем спокойной ночки,text,20,1750197795
451,7540265490,Мне теперь страшно,text,18,1750198241
452,7540265490,Нажимать,text,8,1750198244
453,7540265490,Доброй,text,6,1750201035
454,7540265490,Всем доброе утро,text,16,1750225174
455,7540265490,Номана,text,6,1750228456
456,7540265490,Кстати,text,6,1750228496
457,7540265490,"Хах, пасииба",text,12,1750228606
458,7540265490,Такс,text,4,1750252346
459,7540265490,Я не поняла,text,11,1750252349
460,7540265490,Вы же Лишу,text,10,1750252354
461,7540265490,Так,text,3,1750252409
462,7540265490,Теперь ещё сложнее,text,18,1750252417
463,7540265490,Аа,text,2,1750252427
464,7540265490,За троих?,text,9,1750252430
465,7540265490,Господи,text,7,1750252433
466,7540265490,Я не поняла,text,11,1750252436
467,7540265490,"Я хочу выйти🥲
Извините
Ну
Ы
Аааа
Уэ
Мимими
Ыыыыыы
Ну я ещё подумаю",text,66,1750252471
468,7540265490,Капец вы наспамили,text,18,1750252501
469,7540265490,"Вы беспокоитесь за количество участников во флуде, за меня врядли",text,65,1750252546
470,7540265490,CAACAgIAAyEFAASj_XDDAAJHxWhSvAUmCxlr7NYnr16Z8x-X3NBeAAIrcQACiEZBSIdIyM4PPLKYNgQ,sticker,1,1750252549
471,7540265490,Не в обиду,text,10,1750252556
472,7540265490,Всмысле,text,7,1750252568
473,7540265490,++,text,2,1750252580
474,7540265490,"Да хз, во первых у меня подруга хочет флуд открыть, во вторых к монтажерам флудов в общем часто ждут слишком большой активности, в третьих это уже 7-ой флуд, в котором всегда заняты мои любимые роли. Я понимаю, что это логично, ведь это самые популярные роли (в основном), но у других же как-то получается их занять",text,315,1750252723
475,7540265490,Э,text,1,1750252735
476,7540265490,"Это ещё не точно! Может, я и останусь",text,37,1750252786
477,7540265490,"К тому же мне теперь трудно привыкнуть к новым флудам, так как раньше я уже состояла в каком-то флуде около 3 месяцев, знала каждого участника, его возраст, имя, роль, со всеми была в нормальных отношениях. Теперь я как-то не хотя всегда сравниваю все флуды с тем, и понимаю, что в нём мне было как-то комфортнее",text,312,1750252906
478,7540265490,"Гей, честное слово",text,18,1750253447
479,7540265490,"Я вас прекрасно понимаю, просто по привычке уже так делаю. Владелец того флуда сначала сиганул из окна, потом, оставшись в живых и почти ничего не сломав, вышел из флуда, вслед за ним повыходилт остальные. У меня поэтому с ним слишком яркие воспоминания",text,253,1750253529
480,7540265490,Я подумаю,text,9,1750253556
481,7540265490,Не надо,text,7,1750253563
482,7540265490,Рассказываю про сьарый флуд,text,27,1750253624
483,7540265490,Старый,text,6,1750253624
484,7540265490,Посмотрите стату кто-нибудь,text,27,1750265542
485,7540265490,Пэжээ,text,5,1750265544
486,7540265490,Окак,text,4,1750265603
487,7540265490,"Не, там типо топ вся",text,20,1750265614
488,7540265490,Ток админы могут посмотреть,text,27,1750265621
489,7540265490,И владельцы,text,11,1750265624
490,7540265490,"Не, утро с 4-ех",text,15,1750292108
491,7540265490,Браки,text,5,1750293271
492,7540265490,Че за измена,text,12,1750293299
493,7540265490,Я не поняла,text,11,1750293303
494,7540265490,Жена,text,4,1750293306
495,7540265490,О,text,1,1750324229
496,7540265490,Помогите,text,8,1750374926
497,7540265490,У меня бот сломался,text,19,1750374932
498,7540265490,Я теперь не могу ралить с Женьши,text,32,1750374943
499,7540265490,У меня депрессия,text,16,1750374947
500,7540265490,Бегу прыгать из окна,text,20,1750374956
501,7540265490,Не вспоминайте,text,14,1750374961
502,7540265490,О,text,1,1750374966
503,7540265490,Он сообщение уже минут десять печатает,text,38,1750375293
504,7540265490,Че за прикольчики,text,17,1750375607
505,7540265490,Моя статья,text,10,1750375613
506,7540265490,ОКАК,text,4,1750375622
507,7540265490,Да ну е мае,text,11,1750375650
508,7540265490,"Это за мою переписку в боте, я поняла",text,37,1750375670
509,7540265490,Собрат,text,6,1750375695
510,7540265490,Как мило,text,8,1750375944
511,7540265490,"Простите все, но у меня не получается влиться в коллектив. Поэтому я выхожу. Все классные чуваки, всем пока ❤️",text,110,1750531778
512,6381647546,Бляя,text,4,1750130592
513,6381647546,Сука,text,4,1750130596
514,6381647546,Я так испугался,text,15,1750130600
515,6381647546,Я с во сне вскочил и с кровати ебанулся.,text,40,1750130622
516,6381647546,Окак,text,4,1750130638
517,6381647546,Здравствуйте Тётя.,text,18,1750130673
518,6381647546,Сука бля,text,8,1750130680
519,6381647546,CAACAgIAAyEFAASj_XDDAAIOr2hOy8DuzPs_OlejeIip-pk0AeNXAALvFQACS-UhSY2WwN6Hgv0PNgQ,sticker,1,1750130686
520,6381647546,Вотда,text,5,1750132846
521,6381647546,Мне вообще приснилось что в меня ядерку кинули.,text,47,1750132868
522,6381647546,Сам вахуе,text,9,1750132883
523,6381647546,У меня аж пол часа после пробуждения сердце болело,text,50,1750132898
524,6381647546,Я от страха вскочил пока спал и упал с кровати.,text,47,1750132924
525,6381647546,Вроде нерм,text,10,1750132933
526,6381647546,Пока падал немного об тумбочки,text,30,1750132960
527,6381647546,Но не больно,text,12,1750132966
528,6381647546,Ещё блять кинули возле меня,text,27,1750132977
529,6381647546,А мой мозг решил что лучше будет если во сне я буду сидеть возле этой бомбы пока мне бегут,text,90,1750133003
530,6381647546,Вот да,text,6,1750133060
531,6381647546,Бля,text,3,1750133065
532,6381647546,У меня вроде температуры нет для таких снов.,text,44,1750133079
533,6381647546,CAACAgIAAyEFAASj_XDDAAIOf2hOyovrkWfA0ljJYYcwtUfQ_BdwAAKWOgACoQv4SU6pkzKHzPv2NgQ,sticker,1,1750133083
534,6381647546,Я ещё за ночь три раза проснулась,text,33,1750133114
535,6381647546,Мне три раза один и тот же сон приснился,text,40,1750133124
536,6381647546,После последнего я упал и не заснул.,text,36,1750133154
537,6381647546,5-6 часов,text,9,1750133181
538,6381647546,@riossaa,text,8,1750133213
539,6381647546,Пиздес,text,6,1750133223
540,6381647546,Раньше наоборот было,text,20,1750133228
541,6381647546,CAACAgIAAyEFAASj_XDDAAIOr2hOy8DuzPs_OlejeIip-pk0AeNXAALvFQACS-UhSY2WwN6Hgv0PNgQ,sticker,1,1750133244
542,6381647546,Я ещё проснулась на полу и так будто я в больнице,text,49,1750133263
543,6381647546,Сука,text,4,1750133264
544,6381647546,Это пизден,text,10,1750133269
545,6381647546,Это уже фу,text,10,1750133303
546,6381647546,Я три кружки за пять минут разбил,text,33,1750133323
547,6381647546,На меня потом набрали конечно,text,29,1750133355
548,6381647546,Ну у кого такого не было,text,24,1750133361
549,6381647546,CAACAgQAAyEFAASj_XDDAAIY42hPKi3K9ShrvttOzffvQs_nyM_qAAJ9SwAC46ddBRU_g2HZJhRqNgQ,sticker,1,1750133369
550,6381647546,"Мне сейчас нравится Лахан:
Моя дв сестра: МУИЧИРО!!!!!!",text,55,1750133420
551,6381647546,Если чихнула три раза значит в тебя кто то влюбился.,text,52,1750133455
552,6381647546,Меня бабушка всяким знакам и приметам учила,text,43,1750133494
553,6381647546,В аллергиков тогда сколько раз влюблялись?,text,42,1750133515
554,6381647546,Они же в приступ аллергии чихают,text,32,1750133569
555,6381647546,Я тоже,text,6,1750133579
556,6381647546,Пока что,text,8,1750133602
557,6381647546,Хахахахаххаха,text,13,1750133610
558,6381647546,Кто я,text,5,1750133618
559,6381647546,На всё,text,6,1750133633
560,6381647546,Всё как обычно,text,14,1750133651
561,6381647546,В основном на кошек,text,19,1750133674
562,6381647546,Два - три раза чуть не сдох,text,27,1750133692
563,6381647546,На сладкое,text,10,1750133703
564,6381647546,Если много съем у меня потом всё чешется.,text,41,1750133721
565,6381647546,CAACAgIAAyEFAASj_XDDAAIOr2hOy8DuzPs_OlejeIip-pk0AeNXAALvFQACS-UhSY2WwN6Hgv0PNgQ,sticker,1,1750133729
566,6381647546,А хомяки то что сделали....,text,27,1750133747
567,6381647546,Я больше солёное люблю,text,22,1750133763
568,6381647546,У меня так у родственников было,text,31,1750133813
569,6381647546,Только с кошкой,text,15,1750133817
570,6381647546,Это моя жизнь,text,13,1750133841
571,6381647546,Кисы всё и котики,text,17,1750133866
572,6381647546,Так любят наркотики,text,19,1750133871
573,6381647546,Извините,text,8,1750133874
574,6381647546,У меня приступ дебилизма,text,24,1750133880
575,6381647546,Пиздес,text,6,1750133898
576,6381647546,Урааа,text,5,1750133902
577,6381647546,У меня так же,text,13,1750133995
578,6381647546,Я половину своих алергий не знаю,text,32,1750134007
579,6381647546,А как можно без фруктов и орехов....,text,36,1750134036
580,6381647546,Я так сдохну бед них,text,20,1750134042
581,6381647546,Плюсую,text,6,1750134055
582,6381647546,BAACAgIAAyEFAASj_XDDAAIyHmhQ7T59m0-Hl3m1e_Snwbp2fSVQAAJXjAACh1qISkNQ5xRpfq5dNgQ,video,27,1750134078
